sample_id,time_ms,distance_cm,delta_cm,abs_delta_cm,velocity_cm_s,moving_avg_cm,event
1013,343994,119.02,0.00,0.00,0.00,119.02,0
1014,344304,119.02,0.00,0.00,0.00,119.02,0
1015,344614,119.02,0.00,0.00,0.00,119.02,0
1016,344924,119.02,0.00,0.00,0.00,119.02,0
1017,345234,117.96,-1.06,1.06,-3.43,118.81,0
1018,345544,117.96,0.00,0.00,0.00,118.60,0
1019,345854,117.96,0.00,0.00,0.00,118.38,0
1020,346164,117.96,0.00,0.00,0.00,118.17,0
1021,346474,117.96,0.00,0.00,0.00,117.96,0
1022,346784,117.96,0.00,0.00,0.00,117.96,0
1023,347094,117.96,0.00,0.00,0.00,117.96,0
1024,347404,117.96,0.00,0.00,0.00,117.96,0
1025,347714,117.96,0.00,0.00,0.00,117.96,0
1026,348024,117.96,0.00,0.00,0.00,117.96,0
1027,348334,117.96,0.00,0.00,0.00,117.96,0
1028,348644,117.96,0.00,0.00,0.00,117.96,0
1029,348954,117.96,0.00,0.00,0.00,117.96,0
1030,349264,117.96,0.00,0.00,0.00,117.96,0
1031,349574,117.96,0.00,0.00,0.00,117.96,0
1032,349884,117.96,0.00,0.00,0.00,117.96,0
1033,350194,117.96,0.00,0.00,0.00,117.96,0
1034,350504,117.96,0.00,0.00,0.00,117.96,0
1035,350814,117.96,0.00,0.00,0.00,117.96,0
1036,351124,117.96,0.00,0.00,0.00,117.96,0
1037,351434,117.96,0.00,0.00,0.00,117.96,0
1038,351744,117.96,0.00,0.00,0.00,117.96,0
1039,352054,117.96,0.00,0.00,0.00,117.96,0
1040,352364,117.96,0.00,0.00,0.00,117.96,0
1041,352674,117.96,0.00,0.00,0.00,117.96,0
1042,352984,117.96,0.00,0.00,0.00,117.96,0
1043,353294,117.96,0.00,0.00,0.00,117.96,0
1044,353604,117.96,0.00,0.00,0.00,117.96,0
1045,353914,117.96,0.00,0.00,0.00,117.96,0
1046,354224,117.96,0.00,0.00,0.00,117.96,0
1047,354534,117.96,0.00,0.00,0.00,117.96,0
1048,354844,117.96,0.00,0.00,0.00,117.96,0
1049,355154,117.96,0.00,0.00,0.00,117.96,0
1050,355464,117.96,0.00,0.00,0.00,117.96,0
1051,355774,117.96,0.00,0.00,0.00,117.96,0
1052,356084,117.96,0.00,0.00,0.00,117.96,0
1053,356394,117.96,0.00,0.00,0.00,117.96,0
1054,356704,117.96,0.00,0.00,0.00,117.96,0
1055,357014,117.96,0.00,0.00,0.00,117.96,0
1056,357324,117.96,0.00,0.00,0.00,117.96,0
1057,357634,117.96,0.00,0.00,0.00,117.96,0
1058,357944,117.96,0.00,0.00,0.00,117.96,0
1059,358254,117.96,0.00,0.00,0.00,117.96,0
1060,358564,117.96,0.00,0.00,0.00,117.96,0
1061,358874,117.96,0.00,0.00,0.00,117.96,0
1062,359184,117.96,0.00,0.00,0.00,117.96,0
1063,359494,117.96,0.00,0.00,0.00,117.96,0
1064,359804,117.96,0.00,0.00,0.00,117.96,0
1065,360114,117.96,0.00,0.00,0.00,117.96,0
1066,360424,117.96,0.00,0.00,0.00,117.96,0
1067,360734,117.96,0.00,0.00,0.00,117.96,0
1068,361044,117.96,0.00,0.00,0.00,117.96,0
1069,361354,117.96,0.00,0.00,0.00,117.96,0
1070,361664,117.96,0.00,0.00,0.00,117.96,0
1071,361974,117.96,0.00,0.00,0.00,117.96,0
1072,362284,117.96,0.00,0.00,0.00,117.96,0
1073,362594,117.96,0.00,0.00,0.00,117.96,0
1074,362904,117.96,0.00,0.00,0.00,117.96,0
1075,363214,117.01,-0.94,0.94,-3.04,117.77,0
1076,363524,117.01,0.00,0.00,0.00,117.58,0
1077,363834,117.01,0.00,0.00,0.00,117.39,0
1078,364144,115.95,-1.06,1.06,-3.43,116.99,0
1079,364454,115.95,0.00,0.00,0.00,116.59,0
1080,364764,115.95,0.00,0.00,0.00,116.38,0
1081,365074,115.95,0.00,0.00,0.00,116.16,0
1082,365384,115.01,-0.94,0.94,-3.04,115.76,0
1083,365694,115.01,0.00,0.00,0.00,115.57,0
1084,366004,113.96,-1.05,1.05,-3.37,115.18,0
1085,366314,113.96,0.00,0.00,0.00,114.78,0
1086,366624,113.96,0.00,0.00,0.00,114.38,0
1087,366934,112.98,-0.98,0.98,-3.15,113.98,0
1088,367244,112.98,0.00,0.00,0.00,113.57,0
1089,367553,112.98,0.00,0.00,0.00,113.38,0
1090,367862,112.98,0.00,0.00,0.00,113.18,0
1091,368171,112.98,0.00,0.00,0.00,112.98,0
1092,368480,112.98,0.00,0.00,0.00,112.98,0
1093,368789,112.98,0.00,0.00,0.00,112.98,0
1094,369098,112.98,0.00,0.00,0.00,112.98,0
1095,369407,112.98,0.00,0.00,0.00,112.98,0
1096,369716,112.98,0.00,0.00,0.00,112.98,0
1097,370025,112.98,0.00,0.00,0.00,112.98,0
1098,370334,112.98,0.00,0.00,0.00,112.98,0
1099,370643,112.98,0.00,0.00,0.00,112.98,0
1100,370952,112.98,0.00,0.00,0.00,112.98,0
1101,371261,112.98,0.00,0.00,0.00,112.98,0
1102,371570,112.98,0.00,0.00,0.00,112.98,0
1103,371879,112.98,0.00,0.00,0.00,112.98,0
1104,372188,111.94,-1.05,1.05,-3.39,112.77,0
1105,372498,111.94,0.00,0.00,0.00,112.57,0
1106,372807,111.94,0.00,0.00,0.00,112.36,0
1107,373116,111.94,0.00,0.00,0.00,112.15,0
1108,373425,111.94,0.00,0.00,0.00,111.94,0
1109,373734,110.87,-1.06,1.06,-3.44,111.73,0
1110,374044,110.87,0.00,0.00,0.00,111.51,0
1111,374353,110.87,0.00,0.00,0.00,111.30,0
1112,374662,110.87,0.00,0.00,0.00,111.09,0
1113,374971,109.93,-0.94,0.94,-3.05,110.69,0
1114,375281,109.93,0.00,0.00,0.00,110.50,0
1115,375590,109.93,0.00,0.00,0.00,110.31,0
1116,375899,108.87,-1.06,1.06,-3.44,109.91,0
1117,376208,108.87,0.00,0.00,0.00,109.51,0
1118,376517,108.87,0.00,0.00,0.00,109.29,0
1119,376826,108.87,0.00,0.00,0.00,109.08,0
1120,377135,108.87,0.00,0.00,0.00,108.87,0
1121,377444,108.87,0.00,0.00,0.00,108.87,0
1122,377753,107.92,-0.94,0.94,-3.05,108.68,0
1123,378062,107.92,0.00,0.00,0.00,108.49,0
1124,378371,107.92,0.00,0.00,0.00,108.30,0
1125,378680,107.92,0.00,0.00,0.00,108.11,0
1126,378989,107.92,0.00,0.00,0.00,107.92,0
1127,379298,107.92,0.00,0.00,0.00,107.92,0
1128,379607,107.92,0.00,0.00,0.00,107.92,0
1129,379916,107.92,0.00,0.00,0.00,107.92,0
1130,380225,107.92,0.00,0.00,0.00,107.92,0
1131,380534,107.92,0.00,0.00,0.00,107.92,0
1132,380843,107.92,0.00,0.00,0.00,107.92,0
1133,381152,107.92,0.00,0.00,0.00,107.92,0
1134,381461,106.86,-1.06,1.06,-3.44,107.71,0
1135,381770,106.86,0.00,0.00,0.00,107.50,0
1136,382079,106.86,0.00,0.00,0.00,107.29,0
1137,382388,105.92,-0.94,0.94,-3.05,106.89,0
1138,382697,105.92,0.00,0.00,0.00,106.48,0
1139,383006,104.86,-1.06,1.06,-3.44,106.08,0
1140,383315,104.86,0.00,0.00,0.00,105.68,0
1141,383624,104.86,0.00,0.00,0.00,105.28,0
1142,383933,104.86,0.00,0.00,0.00,105.07,0
1143,384242,104.86,0.00,0.00,0.00,104.86,0
1144,384551,104.86,0.00,0.00,0.00,104.86,0
1145,384860,104.86,0.00,0.00,0.00,104.86,0
1146,385169,104.86,0.00,0.00,0.00,104.86,0
1147,385478,104.86,0.00,0.00,0.00,104.86,0
1148,385787,104.86,0.00,0.00,0.00,104.86,0
1149,386096,104.86,0.00,0.00,0.00,104.86,0
1150,386405,104.86,0.00,0.00,0.00,104.86,0
1151,386714,104.86,0.00,0.00,0.00,104.86,0
1152,387023,104.86,0.00,0.00,0.00,104.86,0
1153,387332,104.86,0.00,0.00,0.00,104.86,0
1154,387641,104.86,0.00,0.00,0.00,104.86,0
1155,387950,104.86,0.00,0.00,0.00,104.86,0
1156,388259,104.86,0.00,0.00,0.00,104.86,0
1157,388568,104.86,0.00,0.00,0.00,104.86,0
1158,388877,104.86,0.00,0.00,0.00,104.86,0
1159,389186,104.86,0.00,0.00,0.00,104.86,0
1160,389495,104.86,0.00,0.00,0.00,104.86,0
1161,389804,104.86,0.00,0.00,0.00,104.86,0
1162,390113,104.86,0.00,0.00,0.00,104.86,0
1163,390422,104.86,0.00,0.00,0.00,104.86,0
1164,390731,104.86,0.00,0.00,0.00,104.86,0
1165,391040,105.92,1.06,1.06,3.44,105.07,0
1166,391349,105.92,0.00,0.00,0.00,105.28,0
1167,391658,105.92,0.00,0.00,0.00,105.49,0
1168,391967,105.92,0.00,0.00,0.00,105.71,0
1169,392276,105.92,0.00,0.00,0.00,105.92,0
1170,392585,105.92,0.00,0.00,0.00,105.92,0
1171,392894,105.92,0.00,0.00,0.00,105.92,0
1172,393203,105.92,0.00,0.00,0.00,105.92,0
1173,393512,106.86,0.94,0.94,3.05,106.11,0
1174,393821,106.86,0.00,0.00,0.00,106.30,0
1175,394130,106.86,0.00,0.00,0.00,106.48,0
1176,394439,106.86,0.00,0.00,0.00,106.67,0
1177,394748,106.86,0.00,0.00,0.00,106.86,0
1178,395057,106.86,0.00,0.00,0.00,106.86,0
1179,395366,106.86,0.00,0.00,0.00,106.86,0
1180,395675,107.92,1.06,1.06,3.44,107.07,0
1181,395984,107.92,0.00,0.00,0.00,107.29,0
1182,396293,107.92,0.00,0.00,0.00,107.50,0
1183,396602,107.92,0.00,0.00,0.00,107.71,0
1184,396911,107.92,0.00,0.00,0.00,107.92,0
1185,397220,106.86,-1.06,1.06,-3.44,107.71,0
1186,397529,106.86,0.00,0.00,0.00,107.50,0
1187,397838,106.86,0.00,0.00,0.00,107.29,0
1188,398147,106.86,0.00,0.00,0.00,107.07,0
1189,398456,106.86,0.00,0.00,0.00,106.86,0
1190,398765,106.86,0.00,0.00,0.00,106.86,0
1191,399074,106.86,0.00,0.00,0.00,106.86,0
1192,399383,106.86,0.00,0.00,0.00,106.86,0
1193,399692,106.86,0.00,0.00,0.00,106.86,0
1194,400001,106.86,0.00,0.00,0.00,106.86,0
1195,400310,106.86,0.00,0.00,0.00,106.86,0
1196,400619,106.86,0.00,0.00,0.00,106.86,0
1197,400928,106.86,0.00,0.00,0.00,106.86,0
1198,401237,106.86,0.00,0.00,0.00,106.86,0
1199,401546,106.86,0.00,0.00,0.00,106.86,0
1200,401855,106.86,0.00,0.00,0.00,106.86,0
1201,402164,106.86,0.00,0.00,0.00,106.86,0
1202,402473,106.86,0.00,0.00,0.00,106.86,0
1203,402782,106.86,0.00,0.00,0.00,106.86,0
1204,403091,105.92,-0.94,0.94,-3.05,106.67,0
1205,403400,105.92,0.00,0.00,0.00,106.48,0
1206,403709,103.91,-2.01,2.01,-6.49,105.89,0
1207,404018,93.78,-10.14,10.14,-32.80,103.28,0
1208,404327,84.70,-9.07,9.07,-29.36,98.85,0
1209,404635,75.63,-9.07,9.07,-29.46,92.79,0
1210,404943,67.50,-8.13,8.13,-26.39,85.11,0
1211,405250,63.49,-4.01,4.01,-13.07,77.02,0
1212,405557,62.55,-0.94,0.94,-3.07,70.77,0
1213,405864,61.48,-1.06,1.06,-3.46,66.13,0
1214,406171,60.54,-0.94,0.94,-3.07,63.11,0
1215,406478,59.49,-1.05,1.05,-3.41,61.51,0
1216,406785,59.49,0.00,0.00,0.00,60.71,0
1217,407091,58.43,-1.06,1.06,-3.47,59.89,0
1218,407398,58.43,0.00,0.00,0.00,59.28,0
1219,407704,58.43,0.00,0.00,0.00,58.86,0
1220,408010,58.43,0.00,0.00,0.00,58.64,0
1221,408316,58.43,0.00,0.00,0.00,58.43,0
1222,408622,57.49,-0.94,0.94,-3.08,58.24,0
1223,408928,57.49,0.00,0.00,0.00,58.05,0
1224,409234,57.49,0.00,0.00,0.00,57.86,0
1225,409540,57.49,0.00,0.00,0.00,57.68,0
1226,409846,57.49,0.00,0.00,0.00,57.49,0
1227,410152,57.49,0.00,0.00,0.00,57.49,0
1228,410458,57.49,0.00,0.00,0.00,57.49,0
1229,410764,57.49,0.00,0.00,0.00,57.49,0
1230,411070,57.49,0.00,0.00,0.00,57.49,0
1231,411376,57.49,0.00,0.00,0.00,57.49,0
1232,411682,57.49,0.00,0.00,0.00,57.49,0
1233,411988,57.49,0.00,0.00,0.00,57.49,0
1234,412294,57.49,0.00,0.00,0.00,57.49,0
1235,412600,57.49,0.00,0.00,0.00,57.49,0
1236,412906,57.49,0.00,0.00,0.00,57.49,0
1237,413212,57.49,0.00,0.00,0.00,57.49,0
1238,413518,57.49,0.00,0.00,0.00,57.49,0
1239,413824,56.42,-1.06,1.06,-3.47,57.27,0
1240,414130,56.42,0.00,0.00,0.00,57.06,0
1241,414436,55.48,-0.94,0.94,-3.08,56.66,0
1242,414742,55.48,0.00,0.00,0.00,56.26,0
1243,415048,54.42,-1.06,1.06,-3.47,55.64,0
1244,415354,54.42,0.00,0.00,0.00,55.24,0
1245,415660,54.42,0.00,0.00,0.00,54.84,0
1246,415966,53.47,-0.94,0.94,-3.08,54.44,0
1247,416272,53.47,0.00,0.00,0.00,54.04,0
1248,416578,52.41,-1.06,1.06,-3.47,53.64,0
1249,416884,52.41,0.00,0.00,0.00,53.24,0
1250,417190,52.41,0.00,0.00,0.00,52.84,0
1251,417496,52.41,0.00,0.00,0.00,52.62,0
1252,417802,52.41,0.00,0.00,0.00,52.41,0
1253,418108,52.41,0.00,0.00,0.00,52.41,0
1254,418414,52.41,0.00,0.00,0.00,52.41,0
1255,418720,52.41,0.00,0.00,0.00,52.41,0
1256,419026,52.41,0.00,0.00,0.00,52.41,0
1257,419332,52.41,0.00,0.00,0.00,52.41,0
1258,419638,52.41,0.00,0.00,0.00,52.41,0
1259,419944,52.41,0.00,0.00,0.00,52.41,0
1260,420250,52.41,0.00,0.00,0.00,52.41,0
1261,420556,52.41,0.00,0.00,0.00,52.41,0
1262,420862,52.41,0.00,0.00,0.00,52.41,0
1263,421168,51.47,-0.94,0.94,-3.08,52.22,0
1264,421474,51.47,0.00,0.00,0.00,52.03,0
1265,421780,51.47,0.00,0.00,0.00,51.84,0
1266,422086,51.47,0.00,0.00,0.00,51.66,0
1267,422392,51.47,0.00,0.00,0.00,51.47,0
1268,422698,51.47,0.00,0.00,0.00,51.47,0
1269,423004,51.47,0.00,0.00,0.00,51.47,0
1270,423310,51.47,0.00,0.00,0.00,51.47,0
1271,423616,51.47,0.00,0.00,0.00,51.47,0
1272,423922,50.40,-1.06,1.06,-3.47,51.25,0
1273,424228,50.40,0.00,0.00,0.00,51.04,0
1274,424534,50.40,0.00,0.00,0.00,50.83,0
1275,424840,50.40,0.00,0.00,0.00,50.62,0
1276,425146,50.40,0.00,0.00,0.00,50.40,0
1277,425452,50.40,0.00,0.00,0.00,50.40,0
1278,425758,50.40,0.00,0.00,0.00,50.40,0
1279,426064,49.34,-1.06,1.06,-3.47,50.19,0
1280,426370,49.34,0.00,0.00,0.00,49.98,0
1281,426676,49.34,0.00,0.00,0.00,49.77,0
1282,426982,49.34,0.00,0.00,0.00,49.55,0
1283,427288,49.34,0.00,0.00,0.00,49.34,0
1284,427594,49.34,0.00,0.00,0.00,49.34,0
1285,427900,49.34,0.00,0.00,0.00,49.34,0
1286,428206,50.40,1.06,1.06,3.47,49.55,0
1287,428512,50.40,0.00,0.00,0.00,49.77,0
1288,428818,50.40,0.00,0.00,0.00,49.98,0
1289,429124,50.40,0.00,0.00,0.00,50.19,0
1290,429430,50.40,0.00,0.00,0.00,50.40,0
1291,429736,51.47,1.06,1.06,3.47,50.62,0
1292,430042,51.47,0.00,0.00,0.00,50.83,0
1293,430348,51.47,0.00,0.00,0.00,51.04,0
1294,430654,51.47,0.00,0.00,0.00,51.25,0
1295,430960,52.41,0.94,0.94,3.08,51.66,0
1296,431266,52.41,0.00,0.00,0.00,51.84,0
1297,431572,52.41,0.00,0.00,0.00,52.03,0
1298,431878,52.41,0.00,0.00,0.00,52.22,0
1299,432184,52.41,0.00,0.00,0.00,52.41,0
1300,432490,52.41,0.00,0.00,0.00,52.41,0
1301,432796,52.41,0.00,0.00,0.00,52.41,0
1302,433102,52.41,0.00,0.00,0.00,52.41,0
1303,433408,52.41,0.00,0.00,0.00,52.41,0
1304,433714,52.41,0.00,0.00,0.00,52.41,0
1305,434020,52.41,0.00,0.00,0.00,52.41,0
1306,434326,52.41,0.00,0.00,0.00,52.41,0
1307,434632,52.41,0.00,0.00,0.00,52.41,0
1308,434938,53.47,1.06,1.06,3.47,52.62,0
1309,435244,53.47,0.00,0.00,0.00,52.84,0
1310,435550,53.47,0.00,0.00,0.00,53.05,0
1311,435856,53.47,0.00,0.00,0.00,53.26,0
1312,436162,53.47,0.00,0.00,0.00,53.47,0
1313,436468,53.47,0.00,0.00,0.00,53.47,0
1314,436774,54.42,0.94,0.94,3.08,53.66,0
1315,437080,54.42,0.00,0.00,0.00,53.85,0
1316,437386,54.42,0.00,0.00,0.00,54.04,0
1317,437692,54.42,0.00,0.00,0.00,54.23,0
1318,437998,54.42,0.00,0.00,0.00,54.42,0
1319,438304,54.42,0.00,0.00,0.00,54.42,0
1320,438610,54.42,0.00,0.00,0.00,54.42,0
1321,438916,54.42,0.00,0.00,0.00,54.42,0
1322,439222,54.42,0.00,0.00,0.00,54.42,0
1323,439528,54.42,0.00,0.00,0.00,54.42,0
1324,439834,54.42,0.00,0.00,0.00,54.42,0
1325,440140,54.42,0.00,0.00,0.00,54.42,0
1326,440446,54.42,0.00,0.00,0.00,54.42,0
1327,440752,55.48,1.06,1.06,3.47,54.63,0
1328,441058,55.48,0.00,0.00,0.00,54.84,0
1329,441364,55.48,0.00,0.00,0.00,55.05,0
1330,441670,55.48,0.00,0.00,0.00,55.27,0
1331,441976,55.48,0.00,0.00,0.00,55.48,0
1332,442282,55.48,0.00,0.00,0.00,55.48,0
1333,442588,55.48,0.00,0.00,0.00,55.48,0
1334,442894,55.48,0.00,0.00,0.00,55.48,0
1335,443200,55.48,0.00,0.00,0.00,55.48,0
1336,443506,55.48,0.00,0.00,0.00,55.48,0
1337,443812,55.48,0.00,0.00,0.00,55.48,0
1338,444118,55.48,0.00,0.00,0.00,55.48,0
1339,444424,55.48,0.00,0.00,0.00,55.48,0
1340,444730,55.48,0.00,0.00,0.00,55.48,0
1341,445036,55.48,0.00,0.00,0.00,55.48,0
1342,445342,55.48,0.00,0.00,0.00,55.48,0
1343,445648,55.48,0.00,0.00,0.00,55.48,0
1344,445954,55.48,0.00,0.00,0.00,55.48,0
1345,446260,55.48,0.00,0.00,0.00,55.48,0
1346,446566,55.48,0.00,0.00,0.00,55.48,0
1347,446872,55.48,0.00,0.00,0.00,55.48,0
1348,447178,55.48,0.00,0.00,0.00,55.48,0
1349,447484,55.48,0.00,0.00,0.00,55.48,0
1350,447790,55.48,0.00,0.00,0.00,55.48,0
1351,448096,55.48,0.00,0.00,0.00,55.48,0
1352,448402,55.48,0.00,0.00,0.00,55.48,0
1353,448708,55.48,0.00,0.00,0.00,55.48,0
1354,449014,55.48,0.00,0.00,0.00,55.48,0
1355,449320,55.48,0.00,0.00,0.00,55.48,0
1356,449626,55.48,0.00,0.00,0.00,55.48,0
1357,449932,55.48,0.00,0.00,0.00,55.48,0
1358,450238,55.48,0.00,0.00,0.00,55.48,0
1359,450544,55.48,0.00,0.00,0.00,55.48,0
1360,450850,55.48,0.00,0.00,0.00,55.48,0
1361,451156,55.48,0.00,0.00,0.00,55.48,0
1362,451462,55.48,0.00,0.00,0.00,55.48,0
1363,451768,55.48,0.00,0.00,0.00,55.48,0
1364,452074,55.48,0.00,0.00,0.00,55.48,0
1365,452380,55.48,0.00,0.00,0.00,55.48,0
1366,452686,55.48,0.00,0.00,0.00,55.48,0
1367,452992,55.48,0.00,0.00,0.00,55.48,0
1368,453298,55.48,0.00,0.00,0.00,55.48,0
1369,453604,55.48,0.00,0.00,0.00,55.48,0
1370,453910,55.48,0.00,0.00,0.00,55.48,0
1371,454216,55.48,0.00,0.00,0.00,55.48,0
1372,454522,55.48,0.00,0.00,0.00,55.48,0
1373,454828,55.48,0.00,0.00,0.00,55.48,0
1374,455134,55.48,0.00,0.00,0.00,55.48,0
1375,455440,55.48,0.00,0.00,0.00,55.48,0
1376,455746,55.48,0.00,0.00,0.00,55.48,0
1377,456052,55.48,0.00,0.00,0.00,55.48,0
1378,456358,55.48,0.00,0.00,0.00,55.48,0
1379,456664,55.48,0.00,0.00,0.00,55.48,0
1380,456970,55.48,0.00,0.00,0.00,55.48,0
1381,457276,55.48,0.00,0.00,0.00,55.48,0
1382,457582,55.48,0.00,0.00,0.00,55.48,0
1383,457888,55.48,0.00,0.00,0.00,55.48,0
1384,458194,55.48,0.00,0.00,0.00,55.48,0
1385,458500,55.48,0.00,0.00,0.00,55.48,0
1386,458806,55.48,0.00,0.00,0.00,55.48,0
1387,459112,55.48,0.00,0.00,0.00,55.48,0
1388,459418,55.48,0.00,0.00,0.00,55.48,0
1389,459724,55.48,0.00,0.00,0.00,55.48,0
1390,460030,55.48,0.00,0.00,0.00,55.48,0
1391,460336,55.48,0.00,0.00,0.00,55.48,0
1392,460642,55.48,0.00,0.00,0.00,55.48,0
1393,460948,55.48,0.00,0.00,0.00,55.48,0
1394,461254,55.48,0.00,0.00,0.00,55.48,0
1395,461560,55.48,0.00,0.00,0.00,55.48,0
1396,461866,55.48,0.00,0.00,0.00,55.48,0
1397,462172,55.48,0.00,0.00,0.00,55.48,0
1398,462478,55.48,0.00,0.00,0.00,55.48,0
1399,462784,55.48,0.00,0.00,0.00,55.48,0
1400,463090,55.48,0.00,0.00,0.00,55.48,0
1401,463396,55.48,0.00,0.00,0.00,55.48,0
1402,463702,55.48,0.00,0.00,0.00,55.48,0
1403,464008,55.48,0.00,0.00,0.00,55.48,0
1404,464314,55.48,0.00,0.00,0.00,55.48,0
1405,464620,55.48,0.00,0.00,0.00,55.48,0
1406,464926,55.48,0.00,0.00,0.00,55.48,0
1407,465232,55.48,0.00,0.00,0.00,55.48,0
1408,465538,55.48,0.00,0.00,0.00,55.48,0
1409,465844,55.48,0.00,0.00,0.00,55.48,0
1410,466150,55.48,0.00,0.00,0.00,55.48,0
1411,466456,55.48,0.00,0.00,0.00,55.48,0
1412,466762,55.48,0.00,0.00,0.00,55.48,0
1413,467068,55.48,0.00,0.00,0.00,55.48,0
1414,467374,55.48,0.00,0.00,0.00,55.48,0
1415,467680,55.48,0.00,0.00,0.00,55.48,0
1416,467986,55.48,0.00,0.00,0.00,55.48,0
1417,468292,55.48,0.00,0.00,0.00,55.48,0
1418,468598,55.48,0.00,0.00,0.00,55.48,0
1419,468904,55.48,0.00,0.00,0.00,55.48,0
1420,469210,56.42,0.94,0.94,3.08,55.67,0
1421,469516,56.42,0.00,0.00,0.00,55.86,0
1422,469822,56.42,0.00,0.00,0.00,56.05,0
1423,470128,57.49,1.06,1.06,3.47,56.45,0
1424,470434,57.49,0.00,0.00,0.00,56.85,0
1425,470740,57.49,0.00,0.00,0.00,57.06,0
1426,471046,58.43,0.94,0.94,3.08,57.46,0
1427,471352,58.43,0.00,0.00,0.00,57.86,0
1428,471658,58.43,0.00,0.00,0.00,58.05,0
1429,471964,58.43,0.00,0.00,0.00,58.24,0
1430,472270,58.43,0.00,0.00,0.00,58.43,0
1431,472576,58.43,0.00,0.00,0.00,58.43,0
1432,472882,58.43,0.00,0.00,0.00,58.43,0
1433,473188,59.49,1.06,1.06,3.47,58.64,0
1434,473494,59.49,0.00,0.00,0.00,58.86,0
1435,473800,59.49,0.00,0.00,0.00,59.07,0
1436,474106,59.49,0.00,0.00,0.00,59.28,0
1437,474412,59.49,0.00,0.00,0.00,59.49,0
1438,474718,59.49,0.00,0.00,0.00,59.49,0
1439,475024,59.49,0.00,0.00,0.00,59.49,0
1440,475330,59.49,0.00,0.00,0.00,59.49,0
1441,475636,59.49,0.00,0.00,0.00,59.49,0
1442,475942,59.49,0.00,0.00,0.00,59.49,0
1443,476248,59.49,0.00,0.00,0.00,59.49,0
1444,476554,59.49,0.00,0.00,0.00,59.49,0
1445,476860,59.49,0.00,0.00,0.00,59.49,0
1446,477166,59.49,0.00,0.00,0.00,59.49,0
1447,477472,59.49,0.00,0.00,0.00,59.49,0
1448,477778,59.49,0.00,0.00,0.00,59.49,0
1449,478084,59.49,0.00,0.00,0.00,59.49,0
1450,478390,59.49,0.00,0.00,0.00,59.49,0
1451,478696,59.49,0.00,0.00,0.00,59.49,0
1452,479002,59.49,0.00,0.00,0.00,59.49,0
1453,479308,59.49,0.00,0.00,0.00,59.49,0
1454,479614,59.49,0.00,0.00,0.00,59.49,0
1455,479920,59.49,0.00,0.00,0.00,59.49,0
1456,480226,59.49,0.00,0.00,0.00,59.49,0
1457,480532,59.49,0.00,0.00,0.00,59.49,0
1458,480838,59.49,0.00,0.00,0.00,59.49,0
1459,481144,59.49,0.00,0.00,0.00,59.49,0
1460,481450,59.49,0.00,0.00,0.00,59.49,0
1461,481756,59.49,0.00,0.00,0.00,59.49,0
1462,482062,59.49,0.00,0.00,0.00,59.49,0
1463,482368,59.49,0.00,0.00,0.00,59.49,0
1464,482674,59.49,0.00,0.00,0.00,59.49,0
1465,482980,59.49,0.00,0.00,0.00,59.49,0
1466,483286,59.49,0.00,0.00,0.00,59.49,0
1467,483592,59.49,0.00,0.00,0.00,59.49,0
1468,483898,59.49,0.00,0.00,0.00,59.49,0
1469,484204,59.49,0.00,0.00,0.00,59.49,0
1470,484510,59.49,0.00,0.00,0.00,59.49,0
1471,484816,59.49,0.00,0.00,0.00,59.49,0
1472,485122,59.49,0.00,0.00,0.00,59.49,0
1473,485428,59.49,0.00,0.00,0.00,59.49,0
1474,485734,59.49,0.00,0.00,0.00,59.49,0
1475,486040,59.49,0.00,0.00,0.00,59.49,0
1476,486346,59.49,0.00,0.00,0.00,59.49,0
1477,486652,59.49,0.00,0.00,0.00,59.49,0
1478,486958,59.49,0.00,0.00,0.00,59.49,0
1479,487264,59.49,0.00,0.00,0.00,59.49,0
1480,487570,59.49,0.00,0.00,0.00,59.49,0
1481,487876,59.49,0.00,0.00,0.00,59.49,0
1482,488182,59.49,0.00,0.00,0.00,59.49,0
1483,488488,59.49,0.00,0.00,0.00,59.49,0
1484,488794,59.49,0.00,0.00,0.00,59.49,0
1485,489100,59.49,0.00,0.00,0.00,59.49,0
1486,489406,59.49,0.00,0.00,0.00,59.49,0
1487,489712,59.49,0.00,0.00,0.00,59.49,0
1488,490018,59.49,0.00,0.00,0.00,59.49,0
1489,490324,59.49,0.00,0.00,0.00,59.49,0
1490,490630,59.49,0.00,0.00,0.00,59.49,0
1491,490936,59.49,0.00,0.00,0.00,59.49,0
1492,491242,59.49,0.00,0.00,0.00,59.49,0
1493,491548,59.49,0.00,0.00,0.00,59.49,0
1494,491854,59.49,0.00,0.00,0.00,59.49,0
1495,492160,59.49,0.00,0.00,0.00,59.49,0
1496,492466,59.49,0.00,0.00,0.00,59.49,0
1497,492772,67.50,8.01,8.01,26.17,61.10,0
1498,493079,67.50,0.00,0.00,0.00,62.70,0
1499,493386,67.50,0.00,0.00,0.00,64.30,0
1500,493693,67.50,0.00,0.00,0.00,65.90,0
1501,494000,67.50,0.00,0.00,0.00,67.50,0
1502,494307,67.50,0.00,0.00,0.00,67.50,0
1503,494614,67.50,0.00,0.00,0.00,67.50,0
1504,494921,67.50,0.00,0.00,0.00,67.50,0
1505,495228,67.50,0.00,0.00,0.00,67.50,0
1506,495535,67.50,0.00,0.00,0.00,67.50,0
1507,495842,67.50,0.00,0.00,0.00,67.50,0
