time,ax,ay,az,gx,gy,gz,label
6360,-2.454,0.043,12.555,-0.132,4.989,-2.999,0
6384,-2.488,0.010,12.455,-0.757,5.065,-2.800,0
6408,-2.488,0.038,12.531,-0.567,4.417,-2.922,0
6432,-2.483,0.038,12.474,-0.338,4.592,-3.098,0
6456,-2.547,0.026,12.493,-0.506,3.699,-2.800,0
6480,-2.512,0.065,12.507,-0.559,5.043,-2.418,0
6504,-2.567,-0.024,12.493,-0.200,3.249,-2.708,0
6528,-2.579,0.034,12.500,-0.009,3.508,-3.083,0
6552,-2.559,0.043,12.447,-0.109,2.378,-3.350,0
6576,-2.617,0.041,12.500,0.090,3.546,-2.930,0
6600,-2.622,0.031,12.517,-0.116,3.088,-3.090,0
6624,-2.641,0.005,12.517,0.082,5.317,-3.212,0
6648,-2.602,0.048,12.407,-0.093,5.417,-3.319,0
6672,-2.672,0.069,12.474,0.143,5.760,-2.922,0
6696,-2.646,0.012,12.447,-0.101,5.157,-2.983,0
6720,-2.662,0.048,12.412,-0.223,5.279,-2.953,0
6744,-2.703,0.031,12.462,0.036,5.440,-2.754,0
6768,-2.758,0.031,12.447,-0.002,5.104,-2.777,0
6792,-2.813,0.019,12.464,-0.383,4.546,-3.151,0
6816,-2.799,0.012,12.491,0.097,4.279,-2.876,0
6840,-2.818,0.041,12.476,0.388,4.714,-2.976,0
6864,-2.811,0.041,12.376,0.304,4.653,-2.777,0
6888,-2.844,0.024,12.402,0.746,5.836,-2.892,0
6912,-2.796,0.050,12.443,1.052,6.432,-2.785,0
6936,-2.916,0.141,12.366,1.601,7.424,-2.930,0
6960,-2.899,0.017,12.400,1.235,9.249,-2.289,0
6984,-2.931,0.045,12.397,1.968,10.478,-2.403,0
7008,-2.995,0.069,12.318,1.991,9.798,-2.831,0
7032,-3.098,0.101,12.383,1.128,7.859,-2.434,0
7056,-3.117,0.053,12.409,-0.086,7.806,-2.625,0
7080,-3.098,0.007,12.258,0.975,5.890,-2.678,0
7104,-3.108,0.077,12.368,1.517,4.676,-2.693,0
7128,-3.156,0.079,12.428,1.021,5.111,-2.701,0
7152,-3.172,0.079,12.359,1.250,4.058,-3.029,0
7176,-3.139,0.067,12.294,0.914,2.569,-2.907,0
7200,-3.163,0.098,12.275,1.174,3.363,-2.441,0
7224,-3.177,0.079,12.256,1.250,3.753,-2.831,0
7248,-3.215,0.144,12.265,0.937,2.233,-2.876,0
7272,-3.235,0.089,12.347,0.517,1.081,-2.747,0
