time,ax,ay,az,gx,gy,gz,label
6407,-3.481,0.010,12.170,-2.079,46.407,4.316,0
6431,-3.543,-0.208,12.055,-3.735,42.133,1.720,0
6455,-3.728,-0.232,12.215,-1.102,39.697,2.239,0
6479,-3.970,-0.081,11.959,2.616,40.423,4.697,0
6503,-3.965,0.134,11.892,-0.361,37.911,0.674,0
6527,-4.336,-0.031,11.875,-0.491,35.843,3.415,0
6551,-4.166,0.180,11.813,-0.148,50.804,6.911,0
6575,-4.130,-0.074,11.693,-2.636,63.476,0.316,0
6599,-4.702,-0.247,11.432,-2.316,50.995,-1.066,0
6623,-5.033,-0.148,11.296,1.433,34.636,0.339,0
6647,-5.054,-0.127,11.248,0.845,25.949,0.690,0
6671,-5.090,0.065,11.583,-2.461,34.186,-1.173,0
6695,-5.052,0.055,11.353,-6.468,55.178,-1.257,0
6719,-5.650,-0.117,11.255,-5.499,45.507,-1.669,0
6743,-5.543,0.086,10.994,-1.880,24.201,0.858,0
6767,-5.610,-0.297,11.076,-2.819,26.453,1.865,0
6791,-5.643,-0.074,11.437,-3.025,36.377,-1.982,0
6815,-5.610,-0.031,10.853,-7.636,59.644,-7.761,0
6839,-6.294,-0.093,10.518,-4.751,47.743,-4.791,0
6863,-6.172,-0.151,10.348,-4.972,32.468,1.850,0
6887,-6.201,-0.309,10.566,-6.751,19.926,1.110,0
6911,-6.189,-0.503,11.068,-2.919,9.400,1.430,0
6935,-6.086,-0.204,10.408,3.036,17.728,3.232,0
6959,-6.330,-0.093,10.230,2.654,15.209,3.728,0
6983,-6.558,-0.129,10.345,1.394,2.446,2.751,0
7007,-6.414,-0.089,10.546,-0.713,-9.753,0.155,0
7031,-6.122,-0.103,10.353,-0.934,-14.303,0.529,0
7055,-6.249,-0.053,10.685,-0.438,-26.730,0.758,0
7079,-6.440,-0.081,10.551,0.417,-41.478,1.560,0
7103,-6.029,-0.122,10.817,-0.873,-68.371,2.949,0
7127,-5.543,-0.273,11.341,-5.285,-84.623,0.743,0
7151,-5.289,-0.326,11.337,-3.590,-86.951,-0.761,0
7175,-4.951,-0.362,11.351,0.692,-98.638,1.178,0
7199,-5.315,-0.788,11.768,2.585,-111.677,0.445,0
7223,-4.226,-0.251,12.112,5.845,-119.623,0.323,0
7247,-3.390,-0.158,12.019,4.669,-112.112,2.430,0
7271,-3.266,-0.101,12.155,3.081,-104.776,2.224,0
7295,-3.156,-0.215,12.910,-1.369,-92.020,2.621,0
7319,-2.828,-0.182,12.732,-1.934,-74.066,1.323,0
7343,-2.787,-0.113,12.287,-5.583,-59.196,-0.997,0
7367,-2.291,0.014,12.740,-6.545,-67.249,1.186,0
7391,-2.097,-0.019,12.649,-6.338,-63.745,1.613,0
7415,-1.659,-0.314,12.383,-17.483,-48.104,-2.371,0
7439,-1.592,-0.402,12.948,-25.163,-32.913,-5.211,0
7463,-1.580,-0.706,12.792,-25.064,-29.577,-7.707,0
7487,-1.329,-0.673,12.692,-27.224,-27.219,-10.280,0
7511,-1.223,-0.611,12.771,-29.964,-23.944,-12.280,0
7535,-1.362,-0.709,13.024,-32.010,-32.394,-10.730,0
7559,-1.085,-0.924,12.704,-36.239,-18.852,-11.043,0
7583,-1.051,-0.989,12.696,-37.270,0.514,-10.715,0
7607,-1.178,-1.245,12.787,-35.919,4.705,-9.158,0
7631,-1.161,-1.417,12.670,-38.972,3.949,-9.723,0
7655,-1.111,-1.578,12.790,-37.690,0.133,-9.707,0
7679,-1.099,-1.915,12.529,-34.293,3.926,-9.524,0
7703,-1.252,-1.894,12.574,-31.682,11.675,-10.402,0
7727,-1.259,-2.030,12.495,-31.514,5.835,-10.226,0
7751,-1.154,-2.018,12.333,-30.697,3.636,-9.593,0
7775,-1.223,-2.186,12.395,-29.361,3.468,-6.761,0
7799,-1.125,-2.531,12.637,-28.758,-4.875,-6.448,0
7823,-1.022,-2.653,12.414,-27.957,-1.562,-8.631,0
7847,-1.063,-2.693,12.282,-26.361,5.171,-9.158,0
7871,-1.346,-2.648,12.388,-27.705,7.079,-10.570,0
7895,-1.132,-2.854,12.299,-27.117,5.988,-10.600,0
7919,-0.974,-3.086,12.249,-26.659,5.804,-10.661,0
7943,-1.279,-3.160,12.275,-24.148,5.697,-13.570,0
7967,-1.269,-3.280,12.282,-21.377,1.957,-15.639,0
7991,-1.089,-3.235,12.186,-18.651,1.041,-16.944,0
8015,-1.283,-3.270,12.182,-17.774,5.377,-15.661,0
8039,-1.082,-3.335,12.069,-17.560,0.812,-14.432,0
8063,-1.087,-3.438,12.028,-16.216,-0.058,-12.410,0
8087,-1.061,-3.539,11.861,-16.392,-5.516,-11.387,0
8111,-1.214,-3.388,11.928,-18.911,-8.982,-11.333,0
8135,-0.977,-3.637,11.983,-18.163,-10.699,-11.234,0
8159,-0.960,-3.680,12.167,-20.140,-8.196,-10.226,0
8183,-0.871,-3.900,12.069,-19.964,-4.562,-9.280,0
8207,-0.826,-3.996,12.117,-19.842,-7.959,-9.135,0
8231,-1.015,-3.824,12.036,-17.224,-5.196,-8.135,0
8255,-0.977,-4.027,12.285,-13.193,2.568,-6.028,0
8279,-0.912,-4.125,12.292,-11.430,0.705,-5.570,0
8303,-0.809,-4.164,11.923,-11.880,0.552,-6.226,0
8327,-0.826,-4.046,11.768,-14.025,4.194,-6.768,0
8351,-0.816,-4.041,11.909,-15.987,0.530,-5.921,0
8375,-0.862,-4.128,11.703,-16.422,4.888,-4.410,0
8399,-0.749,-4.250,11.768,-17.545,4.690,-3.257,0
8423,-0.785,-4.417,11.811,-18.140,1.392,-3.700,0
8447,-0.826,-4.391,11.722,-18.056,-0.127,-3.715,0
8471,-0.706,-4.530,11.612,-16.453,0.209,-3.898,0
8495,-0.725,-4.645,11.621,-15.308,0.110,-3.768,0
8519,-0.797,-4.630,11.653,-14.858,-2.142,-3.501,0
8543,-0.745,-4.748,11.451,-13.384,-3.631,-2.715,0
8567,-0.757,-4.851,11.408,-11.987,-1.974,-2.768,0
8591,-0.773,-4.887,11.638,-11.308,-1.478,-3.119,0
8615,-0.692,-4.884,11.485,-8.781,-6.928,-2.936,0
8639,-0.747,-4.870,11.346,-6.949,-7.081,-2.432,0
8663,-0.615,-4.891,11.418,-3.873,-4.402,-3.005,0
8687,-0.508,-4.831,11.293,2.349,-5.928,-4.020,0
8711,-0.646,-4.719,11.286,7.364,-6.203,-3.379,0
8735,-0.668,-4.616,11.193,11.494,-1.623,-1.799,0
