sample_id,time_ms,temp_c,humidity,ldr_raw,ldr_pct,light_state,mq2_raw,mq2_pct,gas_state,temp_state,label
482,483535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
483,484529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
484,485535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
485,486529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
486,487535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
487,488529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
488,489535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
489,490529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
490,491535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
491,492529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
492,493535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
493,494529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
494,495535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
495,496529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
496,497535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
497,498529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
498,499535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
499,500529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
500,501535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
501,502529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
502,503535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
503,504529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
504,505535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
505,506529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
506,507535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
507,508529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
508,509535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
509,510529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
510,511535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
511,512529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
512,513535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
513,514529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
514,515535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
515,516529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
516,517535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
517,518529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
518,519535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
519,520529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
520,521535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
521,522529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
522,523535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
523,524529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
524,525535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
525,526529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
526,527535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
527,528529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
528,529535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
529,530529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
530,531535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
531,532529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
532,533535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
533,534529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
534,535535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
535,536529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
536,537535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
537,538529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
538,539535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
539,540529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
540,541535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
541,542529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
542,543535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
543,544529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
544,545535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
545,546529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
546,547535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
547,548529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
548,549535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
549,550529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
550,551535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
551,552529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
552,553535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
553,554529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
554,555535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
555,556529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
556,557535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
557,558529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
558,559535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
559,560529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
560,561535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
561,562529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
562,563535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
563,564529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
564,565535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
565,566529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
566,567535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
567,568529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
568,569535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
569,570529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
570,571535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
571,572529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
572,573535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
573,574529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
574,575535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
575,576529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
576,577535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
577,578529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
578,579535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
579,580529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
580,581535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
581,582529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
582,583535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
583,584529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
584,585535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
585,586529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
586,587535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
587,588529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
588,589535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
589,590529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
590,591535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
591,592529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
592,593535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
593,594529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
594,595535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
595,596529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
596,597535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
597,598529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
598,599535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
599,600529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
600,601535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
601,602529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
602,603535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
603,604529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
604,605535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
605,606529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
606,607535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
607,608529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
608,609535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
609,610529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
610,611535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
611,612529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
612,613535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
613,614529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
614,615535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
615,616529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
616,617535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
617,618529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
618,619535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
619,620529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
620,621535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
621,622529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
622,623535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
623,624529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
624,625535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
625,626529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
626,627535,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
627,628529,24.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
628,629535,53.30,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_CRITICA,CALUROSO
629,630529,53.30,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_CRITICA,CALUROSO
630,631535,53.30,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_CRITICA,CALUROSO
631,632529,53.30,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_CRITICA,CALUROSO
632,633535,53.30,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_CRITICA,CALUROSO
633,634529,53.30,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_CRITICA,CALUROSO
634,635535,52.70,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_CRITICA,CALUROSO
635,636529,52.70,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_CRITICA,CALUROSO
636,637535,51.50,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_CRITICA,CALUROSO
637,638529,51.50,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_CRITICA,CALUROSO
638,639535,50.40,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_CRITICA,CALUROSO
639,640529,50.40,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_CRITICA,CALUROSO
640,641535,49.20,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_CRITICA,CALUROSO
641,642529,49.20,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_CRITICA,CALUROSO
642,643535,48.30,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_CRITICA,CALUROSO
643,644529,48.30,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_CRITICA,CALUROSO
644,645535,47.80,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_CRITICA,CALUROSO
645,646529,47.80,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_CRITICA,CALUROSO
646,647535,46.70,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_CRITICA,CALUROSO
647,648529,46.70,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_CRITICA,CALUROSO
648,649535,44.80,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_CRITICA,CALUROSO
649,650529,44.80,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_CRITICA,CALUROSO
650,651535,38.90,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_CRITICA,CALUROSO
651,652529,38.90,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_CRITICA,CALUROSO
652,653535,33.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,CALUROSO,CALUROSO
653,654529,33.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,CALUROSO,CALUROSO
654,655535,30.70,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
655,656529,30.70,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
656,657535,30.70,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
657,658529,30.70,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
658,659535,31.30,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
659,660529,31.30,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,TEMP_NORMAL,OSCURO
660,661535,32.40,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,CALUROSO,CALUROSO
661,662529,32.40,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,CALUROSO,CALUROSO
662,663535,33.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,CALUROSO,CALUROSO
663,664529,33.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,CALUROSO,CALUROSO
664,665535,33.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,CALUROSO,CALUROSO
665,666529,33.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,CALUROSO,CALUROSO
666,667535,33.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,CALUROSO,CALUROSO
667,668529,33.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,CALUROSO,CALUROSO
668,669535,33.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,CALUROSO,CALUROSO
669,670529,33.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,CALUROSO,CALUROSO
670,671535,33.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,CALUROSO,CALUROSO
671,672529,33.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,CALUROSO,CALUROSO
672,673535,33.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,CALUROSO,CALUROSO
673,674529,33.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,CALUROSO,CALUROSO
674,675535,33.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,CALUROSO,CALUROSO
675,676529,33.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,CALUROSO,CALUROSO
676,677535,33.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,CALUROSO,CALUROSO
677,678529,33.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,CALUROSO,CALUROSO
678,679535,33.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,CALUROSO,CALUROSO
679,680529,33.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,CALUROSO,CALUROSO
680,681535,33.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,CALUROSO,CALUROSO
681,682529,33.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,CALUROSO,CALUROSO
682,683535,33.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,CALUROSO,CALUROSO
683,684529,33.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,CALUROSO,CALUROSO
684,685535,33.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,CALUROSO,CALUROSO
685,686529,33.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,CALUROSO,CALUROSO
686,687535,33.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,CALUROSO,CALUROSO
687,688529,33.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,CALUROSO,CALUROSO
688,689535,33.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,CALUROSO,CALUROSO
689,690529,33.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,CALUROSO,CALUROSO
690,691535,33.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,CALUROSO,CALUROSO
691,692529,33.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,CALUROSO,CALUROSO
692,693535,33.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,CALUROSO,CALUROSO
693,694529,33.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,CALUROSO,CALUROSO
694,695535,33.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,CALUROSO,CALUROSO
695,696529,33.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,CALUROSO,CALUROSO
696,697535,33.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,CALUROSO,CALUROSO
697,698529,33.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,CALUROSO,CALUROSO
698,699535,33.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,CALUROSO,CALUROSO
699,700529,33.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,CALUROSO,CALUROSO
700,701535,33.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,CALUROSO,CALUROSO
701,702529,33.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,CALUROSO,CALUROSO
702,703535,33.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,CALUROSO,CALUROSO
703,704529,33.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,CALUROSO,CALUROSO
704,705535,33.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,CALUROSO,CALUROSO
705,706529,33.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,CALUROSO,CALUROSO
706,707535,33.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,CALUROSO,CALUROSO
707,708529,33.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,CALUROSO,CALUROSO
708,709535,33.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,CALUROSO,CALUROSO
709,710529,33.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,CALUROSO,CALUROSO
710,711535,33.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,CALUROSO,CALUROSO
711,712529,33.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,CALUROSO,CALUROSO
712,713535,33.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,CALUROSO,CALUROSO
713,714529,33.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,CALUROSO,CALUROSO
714,715535,33.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,CALUROSO,CALUROSO
715,716529,33.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,CALUROSO,CALUROSO
716,717535,33.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,CALUROSO,CALUROSO
717,718529,33.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,CALUROSO,CALUROSO
718,719535,33.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,CALUROSO,CALUROSO
719,720529,33.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,CALUROSO,CALUROSO
720,721535,33.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,CALUROSO,CALUROSO
721,722529,33.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,CALUROSO,CALUROSO
722,723535,33.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,CALUROSO,CALUROSO
723,724529,33.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,CALUROSO,CALUROSO
724,725535,33.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,CALUROSO,CALUROSO
725,726529,33.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,CALUROSO,CALUROSO
726,727535,33.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,CALUROSO,CALUROSO
727,728529,33.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,CALUROSO,CALUROSO
728,729535,33.10,45.00,161,3.93,OSCURO,856,20.90,GAS_BAJO,CALUROSO,CALUROSO
